"WONUM","ASSETNUM","LINE","HNATOTALDT","HNACOMMODITY","FAILURECODE","PROBLEM_CODE","CAUSE_CODE","REMEDY_CODE","LEAD","SUPERVISOR","LABOR_COUNT","LABORHOURS","dt<=5","SHIFT","CREW","Date","WEEKDAYNUM","ISWEEKEND"
M47437357,A119760,"3EMO",55,SWITCH,INSTRUMENT,FAULTPWRVOLT,MISC,REPAIR,VF040657,VF031827,1,1.0,0,3,0,2024-05-19,1,1
M47446515,A119258,"3EMC",90,TOOL DETECT,MECHANICAL,CLEARALIGNFAIL,MISC,REPAIR,VF044965,VF045328,2,8.0,0,1,1,2024-05-19,1,1
M47456237,A119779,"3EMO",45,CHUCK,MECHANICAL,STICKING,MISC,REPAIR,VF044965,VF045328,2,2.0,0,1,1,2024-05-20,2,0
M47456424,A119779,"3EMO",25,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,ADJUST,VF046729,HA20804,2,1.5,0,2,1,2024-05-20,2,0
M47458111,A119898,"3EME",75,"NUTS, BOLTS, PINS",MECHANICAL,DEFORMATION,MISC,REPLACE,HA25654,HA19466,2,2.333333333333333,0,3,0,2024-05-20,2,0
M47465772,A119898,"3EME",60,CYLINDER,MECHANICAL,STICKING,MISC,RESET,VF048682,HA20804,1,1.25,0,1,1,2024-05-21,3,0
M47466532,A119970,"3EMB",15,SWITCH,EXTERNALINFL,BLOCKPLUG,MISC,CLEAN,V0392306,HA20804,1,1.0,0,1,1,2024-05-21,3,0
M47470156,A119779,"3EMO",60,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,VF054587,HA19466,4,4.0,0,3,0,2024-05-22,4,0
M47480795,A119898,"3EME",150,SWITCH,MECHANICAL,STICKING,MISC,REPAIR,VF033527,VF032770,1,3.0,0,2,1,2024-05-22,4,0
M47497747,A119779,"3EMO",20,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,V0395421,VF031827,3,1.25,0,2,0,2024-05-23,5,0
M47590773,A119898,"3EME",45,ACTUATOR,MECHANICAL,LOOSENESS,MISC,REPLACE,HA23218,VF031827,3,7.0,0,3,0,2024-05-28,3,0
M47748861,A119970,"3EMB",20,OPERATOR DOOR,EXTERNALINFL,MISCEXTINFL,MISC,RESET,V0392306,HA20804,2,1.5,0,2,1,2024-05-29,4,0
M47784060,A119779,"3EMO",30,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,VF033641,HA19466,3,1.5,0,3,0,2024-05-30,5,0
M47851141,A119898,"3EME",45,CYLINDER,MECHANICAL,LOOSENESS,MISC,REPAIR,VF048682,HA20804,2,2.0,0,1,1,2024-05-30,5,0
M47949878,A119779,"3EMO",104,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,V0395421,VF031827,2,3.5,0,2,1,2024-05-31,6,0
M47949966,A119779,"3EMO",10,SWITCH,PNEUMATIC,CLOGWICONT,MISC,CLEAN,V0391649,VF032770,1,0.16666666666666666,0,2,1,2024-05-31,6,0
M48008274,A119898,"3EME",60,HOSE,MECHANICAL,DEFORMATION,MISC,REPAIR,VF048682,HA20804,2,1.5,0,2,0,2024-06-03,2,0
M48017486,A119981,"3EMB",14,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,HA25654,HA19466,2,1.5,0,1,1,2024-06-04,3,0
M48018286,A119258,"3EMC",20,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,VF033641,HA19466,2,0.6666666666666666,0,1,1,2024-06-04,3,0
M48019746,A119779,"3EMO",120,SWITCH,PNEUMATIC,LEAKAGE,MISC,REPLACE,VF025596,HA20804,3,6.0,0,2,0,2024-06-04,3,0
M48024340,A119992,"3EMB",30,OPERATOR DOOR,MATERIAL,BREAKAGE,MISC,REPAIR,V0392306,HA20804,2,2.0,0,3,0,2024-06-05,4,0
M48024491,A119258,"3EMC",30,AIR TANK,MATERIAL,OVERHEATING,MISC,INVESTIGATE,VF043268,HA20804,2,1.0,0,3,0,2024-06-05,4,0
M48031031,A119779,"3EMO",9,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,V0395421,VF031827,3,1.5,0,1,1,2024-06-05,4,0
M48032205,A119992,"3EMB",235,MOTOR,ELECTRICAL,SHORTCIRCUIT,MISC,REPLACE,VF033640,VF032770,3,11.0,0,2,1,2024-06-05,4,0
M48035442,A119760,"3EMO",50,CARDS,ELECTRICAL,FAULTPWRVOLT,MISC,INVESTIGATE,HA20699,VF032770,3,7.5,0,3,0,2024-06-06,5,0
M48044541,A119992,"3EMB",30,SWITCH,EXTERNALINFL,MISCEXTINFL,MISC,RESET,VF040631,VF031827,2,2.0,0,1,1,2024-06-06,5,0
M48044977,A119779,"3EMO",15,ACCUMULATOR,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPLACE,V0395421,VF031827,1,0.08333333333333333,0,1,1,2024-06-06,5,0
M48045246,A119779,"3EMO",15,ACCUMULATOR,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPLACE,V0395421,VF031827,1,0.08333333333333333,0,1,1,2024-06-06,5,0
M48045319,A119992,"3EMB",30,OPERATOR DOOR,EXTERNALINFL,MISCEXTINFL,MISC,INVESTIGATE,VF040631,VF031827,2,2.0,0,1,1,2024-06-06,5,0
M48045542,A119779,"3EMO",415,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,V0395421,VF031827,6,24.25,0,2,1,2024-06-06,5,0
M48059056,A119760,"3EMO",15,PHOTO EYES,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,VF025596,HA20804,1,0.5,0,2,0,2024-06-07,6,0
M48092937,A119779,"3EMO",30,SWITCH,MECHANICAL,LOOSENESS,MISC,ADJUST,VF025596,HA20804,2,1.5,0,3,0,2024-06-10,2,0
M48094722,A119779,"3EMO",10,SWITCH,EXTERNALINFL,MISCEXTINFL,MISC,INVESTIGATE,VF040535,VF032770,2,1.0,0,3,0,2024-06-10,2,0
M48099479,A119779,"3EMO",22,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,V0395421,VF031827,2,1.3333333333333333,0,2,0,2024-06-10,2,0
M48099613,A119981,"3EMB",20,PROGRAM,EXTERNALINFL,MISCEXTINFL,MISC,RESET,VF040631,VF031827,1,0.5,0,2,0,2024-06-10,2,0
M48104599,A119779,"3EMO",47,SWITCH,MATERIAL,EXCESSIVE,MISC,CLEAN,V0395421,VF031827,2,2.0,0,3,0,2024-06-11,3,0
M48104639,A119779,"3EMO",26,FLAG,MECHANICAL,LOOSENESS,MISC,ADJUST,VF040657,VF031827,2,1.1666666666666667,0,3,0,2024-06-11,3,0
M48109482,A119779,"3EMO",60,SWITCH,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,V0391649,VF032770,2,2.0,0,1,1,2024-06-11,3,0
M48111233,A119779,"3EMO",23,CHUCK,MATERIAL,CORROSION,MISC,CLEAN,V0395421,VF031827,3,1.75,0,2,0,2024-06-11,3,0
M48122523,A119760,"3EMO",15,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,RESET,VFC02296,HA19466,3,1.0,0,1,1,2024-06-12,4,0
M48124618,A119898,"3EME",20,"NUTS, BOLTS, PINS",MECHANICAL,LOOSENESS,MISC,ADJUST,VF039446,HA20804,2,1.0,0,3,0,2024-06-13,5,0
M48132169,A119970,"3EMB",45,PROGRAM,INSTRUMENT,FAULTPWRVOLT,MISC,RESET,V0392306,HA20804,2,3.0,0,3,0,2024-06-13,5,0
M48162895,A119898,"3EME",25,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,VF046345,VF045328,2,4.0,0,2,1,2024-06-14,6,0
M48169967,A119898,"3EME",45,CAMERA,MECHANICAL,LOOSENESS,MISC,ADJUST,VF045501,VF031827,2,2.0,0,3,0,2024-06-15,7,1
M48173440,A119898,"3EME",208,MATERIAL GUIDE,EXTERNALINFL,MISALIGNMENT,MISC,REPLACE,VF042339,VF032770,2,5.0,0,2,1,2024-06-15,7,1
M48183274,A119898,"3EME",390,ACTUATOR,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,VF045501,VF031827,2,14.0,0,3,0,2024-06-16,1,1
M48191339,A119779,"3EMO",25,BUSHING,MATERIAL,WEAR,MISC,REPLACE,V0395421,VF031827,3,2.0,0,3,0,2024-06-16,1,1
M48196095,A119898,"3EME",180,ACTUATOR,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,VF045501,VF031827,2,14.0,0,3,0,2024-06-17,2,0
M48211097,A119779,"3EMO",230,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,REPLACE,VF056176,HA19466,3,13.0,0,3,0,2024-06-18,3,0
M48216990,A119970,"3EMB",150,ACCUMULATOR,ELECTRICAL,NOPWRVOLT,DESIGNREL,REPLACE,VF032427,HA20804,3,6.0,0,1,1,2024-06-18,3,0
M48217148,A119779,"3EMO",60,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,VF025596,HA20804,4,6.0,0,2,1,2024-06-18,3,0
M48217425,A119992,"3EMB",15,ACCUMULATOR,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,HA25654,HA19466,2,0.6666666666666666,0,2,1,2024-06-18,3,0
M48227700,A119898,"3EME",60,ACCUMULATOR,MECHANICAL,STICKING,MISC,RESET,VF033527,VF032770,2,2.0,0,2,1,2024-06-19,4,0
M48228705,A119779,"3EMO",49,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,V0395421,VF031827,3,3.0,0,2,0,2024-06-19,4,0
M48238401,A119970,"3EMB",690,ARM TOOLING,MECHANICAL,CLEARALIGNFAIL,MISC,INVESTIGATE,VF033640,VF032770,1,6.0,0,3,0,2024-06-20,5,0
M48256903,A119970,"3EMB",120,COVER,EXTERNALINFL,MISCEXTINFL,MISC,REPAIR,V0392306,HA20804,2,4.0,0,2,1,2024-06-21,6,0
M48262257,A119779,"3EMO",30,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,VF056176,HA19466,4,2.0,0,3,0,2024-06-22,7,1
M48274011,A119779,"3EMO",60,BUSHING,MECHANICAL,STICKING,MISC,REPLACE,VF044965,VF045328,4,4.25,0,1,1,2024-06-22,7,1
M48301598,A119898,"3EME",120,SPRING,MECHANICAL,STICKING,MISC,REPLACE,VF048682,HA20804,1,2.0,0,1,1,2024-06-23,1,1
M48302752,A119347,"3EMB",15,PUMP,HYDRAULIC,AIRCONT,MISC,RESET,HA25654,HA19466,2,0.6666666666666666,0,3,0,2024-06-24,2,0
M48310234,A119898,"3EME",360,GUIDE PINS,MECHANICAL,CLEARALIGNFAIL,MISC,REPLACE,VF045501,VF031827,4,21.0,0,3,0,2024-06-24,2,0
M49999808,A119779,"3EMO",63,PHOTO EYES,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,VF056054,VF032770,2,3.0,0,2,1,2024-09-03,3,0
M48328930,A119992,"3EMB",45,SWITCH,MECHANICAL,CLEARALIGNFAIL,MISC,CLEAN,VF033640,VF032770,2,2.0,0,3,0,2024-06-25,3,0
M48335593,A119898,"3EME",35,SWITCH,MECHANICAL,STICKING,MISC,REPLACE,VF046345,VF045328,3,3.0,0,3,0,2024-06-25,3,0
M48340432,A119981,"3EMB",180,CABLE,ELECTRICAL,SHORTCIRCUIT,MISC,REPAIR,VF033640,VF032770,1,3.5,0,3,0,2024-06-26,4,0
M48340875,A119970,"3EMB",650,ARM TOOLING,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,VF033640,VF032770,2,3.0,0,3,0,2024-06-26,4,0
M48348044,A119898,"3EME",40,CHUCK,MECHANICAL,STICKING,MISC,REPLACE,VF048682,HA20804,1,1.0,0,1,1,2024-06-26,4,0
M48419598,A119760,"3EMO",15,ACCUMULATOR,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPLACE,VFC02296,HA19466,1,0.08333333333333333,0,3,0,2024-06-28,6,0
M48526423,A119779,"3EMO",5,CYLINDER,HYDRAULIC,BREAKAGE,MISC,REPLACE,VF032770,VF045328,1,1.0,1,3,0,2024-06-29,7,1
M48526668,A119779,"3EMO",120,CYLINDER,MECHANICAL,DEFORMATION,MISC,INVESTIGATE,V0391649,VF032770,2,38.0,0,3,0,2024-06-29,7,1
M48717197,A119992,"3EMB",30,PROGRAM,EXTERNALINFL,MISCEXTINFL,MISC,CLEAN,V0392306,HA20804,3,2.25,0,3,0,2024-07-08,2,0
M48723286,A119779,"3EMO",30,SWITCH,MECHANICAL,STICKING,MISC,CLEAN,V0391649,VF032770,3,1.5,0,1,1,2024-07-08,2,0
M48723451,A119992,"3EMB",420,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,VF046345,VF045328,2,7.0,0,1,1,2024-07-08,2,0
M48724366,A119779,"3EMO",19,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,V0395421,VF031827,2,1.0,0,2,1,2024-07-08,2,0
M48730439,A119779,"3EMO",60,MACHINE LOADER,EXTERNALINFL,MISCEXTINFL,OPERATIONREL,RESET,VF037510,VF031827,1,1.0,0,3,0,2024-07-09,3,0
M48730472,A119898,"3EME",60,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,VF045501,VF031827,2,6.0,0,3,0,2024-07-09,3,0
M48735449,A119779,"3EMO",40,INSERTS,MECHANICAL,LOOSENESS,MISC,REPLACE,VF040535,VF032770,2,1.0,0,1,1,2024-07-09,3,0
M48738075,A119981,"3EMB",40,BREAKER,EXTERNALINFL,MISCEXTINFL,MISC,RESET,VF040631,VF031827,2,2.0,0,2,0,2024-07-09,3,0
M48742226,A119779,"3EMO",30,MACHINE LOADER,MATERIAL,EXCESSIVE,MISC,ADJUST,VF037510,VF031827,3,1.5,0,3,0,2024-07-10,4,0
M48750963,A119779,"3EMO",45,SWITCH,MECHANICAL,STICKING,MISC,CLEAN,VF043268,HA20804,3,3.0,0,3,0,2024-07-10,4,0
M48754708,A119970,"3EMB",30,PROGRAM,EXTERNALINFL,MISCEXTINFL,MISC,CLEAN,V0392306,HA20804,2,2.3333333333333335,0,3,0,2024-07-11,5,0
M48754710,A119258,"3EMC",45,SWITCH,MECHANICAL,STICKING,MISC,CLEAN,VF043268,HA20804,3,3.0,0,3,0,2024-07-11,5,0
M48762373,A119992,"3EMB",30,PROGRAM,EXTERNALINFL,MISCEXTINFL,MISC,REPAIR,V0392306,HA20804,2,2.0,0,2,0,2024-07-11,5,0
M48770588,A119779,"3EMO",25,BUSHING,MATERIAL,WEAR,MISC,REPLACE,HA20699,VF032770,4,2.0,0,1,1,2024-07-12,6,0
M48771561,A119992,"3EMB",100,SWITCH,MECHANICAL,CLEARALIGNFAIL,MISC,CLEAN,VF033640,VF032770,2,1.5,0,2,1,2024-07-12,6,0
M48771726,A119760,"3EMO",20,MACHINE LOADER,MECHANICAL,STICKING,MISC,CLEAN,VF037510,VF031827,2,1.0,0,2,1,2024-07-12,6,0
M48772595,A119992,"3EMB",30,CLAMP,EXTERNALINFL,MISCEXTINFL,MISC,RESET,VF040631,VF031827,2,1.5,0,2,0,2024-07-12,6,0
M48806519,A119779,"3EMO",15,ACCUMULATOR,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPLACE,V0395421,VF031827,1,0.08333333333333333,0,2,0,2024-07-14,1,1
M48807362,A119760,"3EMO",15,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,V0395421,VF031827,3,1.5,0,3,0,2024-07-15,2,0
M48811038,A119760,"3EMO",30,SWITCH,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,VF037510,VF031827,1,0.75,0,3,0,2024-07-15,2,0
M48816707,A119898,"3EME",20,OTHER,MECHANICAL,STICKING,MISC,CLEAN,VF039446,HA20804,2,1.0,0,1,1,2024-07-15,2,0
M48816776,A119898,"3EME",40,PALLET,EXTERNALINFL,BLOCKPLUG,OPERATIONREL,CLEAN,VF039446,HA20804,2,1.5,0,1,1,2024-07-15,2,0
M48816792,A119898,"3EME",20,SPRING,MECHANICAL,STICKING,MISC,REPLACE,VF048682,HA20804,2,2.0,0,1,1,2024-07-15,2,0
M48826228,A119898,"3EME",10,VALVE,MECHANICAL,STICKING,MISC,REPLACE,VF048682,HA20804,1,0.16666666666666666,0,1,1,2024-07-16,3,0
M48828175,A119898,"3EME",300,OTHER,MECHANICAL,CLEARALIGNFAIL,MISC,REPLACE,VF039446,HA20804,2,12.0,0,1,1,2024-07-16,3,0
M48829515,A119779,"3EMO",15,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,VF044368,HA19466,1,0.08333333333333333,0,2,0,2024-07-16,3,0
M48834181,A119992,"3EMB",15,BREAKER,ELECTRICAL,EARTHISOFAULT,MISC,RESET,HA25654,HA19466,1,0.3333333333333333,0,3,0,2024-07-17,4,0
M48840697,A119779,"3EMO",70,VALVE,MECHANICAL,LEAKAGE,OPERATIONREL,REPLACE,VF056054,VF032770,2,2.25,0,1,1,2024-07-17,4,0
M48840840,A119992,"3EMB",690,MOTOR,ELECTRICAL,SHORTCIRCUIT,MISC,REPLACE,VF033640,VF032770,6,61.0,0,1,1,2024-07-17,4,0
M48842080,A119779,"3EMO",5,CYLINDER,INSTRUMENT,OUTOFADJ,MISC,RESET,VF056176,HA19466,1,0.08333333333333333,1,2,0,2024-07-17,4,0
M48842865,A119779,"3EMO",600,SWITCH,PNEUMATIC,CLOGWICONT,MISC,CLEAN,VF037510,VF031827,3,11.0,0,3,0,2024-07-18,5,0
M48846551,A119970,"3EMB",45,SWITCH,ELECTRICAL,SHORTCIRCUIT,MISC,CLEAN,VF031827,VF045328,1,0.3333333333333333,0,3,0,2024-07-18,5,0
M48846729,A119779,"3EMO",0,SWITCH,PNEUMATIC,LEAKAGE,MISC,RESET,VF037510,VF031827,3,1.5,1,3,0,2024-07-18,5,0
M48849267,A119779,"3EMO",0,SWITCH,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,ADJUST,VF056054,VF032770,3,4.5,1,1,1,2024-07-18,5,0
M48852567,A119779,"3EMO",0,VALVE,PNEUMATIC,POORMAINT,OPERATIONREL,REPLACE,VF056054,VF032770,4,6.0,1,2,1,2024-07-18,5,0
M48856508,A119898,"3EME",180,SWITCH,ELECTRICAL,SHORTCIRCUIT,MISC,REPLACE,VF026838,VF031827,4,8.0,0,3,0,2024-07-19,6,0
M48862842,A119898,"3EME",285,OTHER,MECHANICAL,STICKING,MISC,CLEAN,VF039446,HA20804,2,12.0,0,2,1,2024-07-19,6,0
M48862938,A119898,"3EME",35,HOSE,MECHANICAL,STICKING,MISC,REPLACE,VF048682,HA20804,2,2.0,0,2,1,2024-07-19,6,0
M48867619,A119779,"3EMO",75,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,VF054587,HA19466,2,1.0833333333333333,0,3,0,2024-07-20,7,1
M48871381,A119898,"3EME",20,OTHER,MECHANICAL,STICKING,MISC,CLEAN,VF039446,HA20804,2,1.5,0,1,1,2024-07-20,7,1
M48900007,A119992,"3EMB",180,ARM TOOLING,MATERIAL,WEAR,MISC,ADJUST,VF040631,VF031827,2,6.0,0,1,1,2024-07-22,2,0
M48913543,A119898,"3EME",90,ACTUATOR,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,VF045501,VF031827,2,8.0,0,3,0,2024-07-23,3,0
M48913703,A119779,"3EMO",105,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,VF037510,VF031827,2,3.0,0,3,0,2024-07-23,3,0
M48916850,A119970,"3EMB",120,COVER,MATERIAL,BREAKAGE,MISC,REPLACE,VF040631,VF031827,1,2.0,0,2,1,2024-07-23,3,0
M48916971,A119992,"3EMB",225,CLAMP,EXTERNALINFL,MISCEXTINFL,MISC,REPAIR,VF040631,VF031827,2,10.0,0,2,1,2024-07-23,3,0
M48917427,A119898,"3EME",23,SWITCH,EXTERNALINFL,MISALIGNMENT,MISC,ADJUST,VF042339,VF032770,2,1.0,0,2,1,2024-07-23,3,0
M48918164,A119992,"3EMB",120,CYLINDER,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,VF033640,VF032770,2,5.0,0,2,0,2024-07-23,3,0
M48937605,A119898,"3EME",60,MATERIAL GUIDE,EXTERNALINFL,CONTAMINT,FAILRELMNGMT,CLEAN,VF042339,VF032770,2,3.0,0,3,0,2024-07-24,4,0
M48945486,A119779,"3EMO",150,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,VF044965,VF045328,1,2.45,0,2,1,2024-07-24,4,0
M48945574,A119898,"3EME",30,CYLINDER,MECHANICAL,STICKING,MISC,INVESTIGATE,VF048682,HA20804,1,1.0,0,2,1,2024-07-24,4,0
M48945688,A119970,"3EMB",15,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,HA25654,HA19466,1,0.5,0,2,1,2024-07-24,4,0
M48952158,A119992,"3EMB",360,ACCUMULATOR,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,HA25654,HA19466,4,14.0,0,3,0,2024-07-25,5,0
M48958542,A119779,"3EMO",120,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,VF025596,HA20804,2,5.0,0,1,1,2024-07-25,5,0
M48959769,A119970,"3EMB",150,WIRE,ELECTRICAL,SHORTCIRCUIT,MISC,REPAIR,V0392306,HA20804,2,6.0,0,2,1,2024-07-25,5,0
M48975425,A119779,"3EMO",30,ACTUATOR,EXTERNALINFL,MISCEXTINFL,MISC,REPAIR,VF026838,VF031827,2,1.0,0,1,1,2024-07-26,6,0
M48977520,A119779,"3EMO",20,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,VF037510,VF031827,2,0.8333333333333333,0,2,1,2024-07-26,6,0
M48984304,A119992,"3EMB",15,SWITCH,MECHANICAL,CLEARALIGNFAIL,MISC,RESET,VF033640,VF032770,2,1.0,0,3,0,2024-07-27,7,1
M49070781,A119779,"3EMO",170,CLAMP,MECHANICAL,LOOSENESS,OPERATIONREL,REPLACE,VF056054,VF032770,5,15.0,0,2,0,2024-07-28,1,1
M49071471,A119970,"3EMB",20,"NUTS, BOLTS, PINS",MECHANICAL,STICKING,MISC,ADJUST,VF033527,VF032770,2,1.0,0,3,0,2024-07-28,1,1
M49096961,A119992,"3EMB",15,PROGRAM,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,VF033640,VF032770,2,1.5,0,3,0,2024-07-29,2,0
M49099132,A119898,"3EME",15,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,VF046345,VF045328,2,1.0,0,3,0,2024-07-29,2,0
M49102514,A119898,"3EME",12,DEVICE LOCKS,EXTERNALINFL,CONTAMINT,MISC,CLEAN,VF042339,VF032770,2,1.0,0,3,0,2024-07-29,2,0
M49131758,A119992,"3EMB",45,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,VF044368,HA19466,2,2.0,0,3,0,2024-07-29,2,0
M49180952,A119779,"3EMO",35,BUSHING,MECHANICAL,DEFORMATION,MISC,REPLACE,VF033641,HA19466,2,1.3333333333333333,0,2,1,2024-07-29,2,0
M49218519,A119970,"3EMB",30,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,V0392306,HA20804,2,1.5,0,3,0,2024-07-30,3,0
M49223912,A119760,"3EMO",40,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,VF054587,HA19466,2,1.6666666666666667,0,1,1,2024-07-30,3,0
M49224336,A119992,"3EMB",20,ACCUMULATOR,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,HA25654,HA19466,1,0.25,0,1,1,2024-07-30,3,0
M49224791,A119779,"3EMO",40,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,VF033641,HA19466,1,0.75,0,2,1,2024-07-30,3,0
M49285665,A119779,"3EMO",50,VALVE,MECHANICAL,STICKING,OPERATIONREL,REPLACE,V0391649,VF032770,3,4.5,0,2,0,2024-07-31,4,0
M49285666,A119970,"3EMB",65,SWITCH,MECHANICAL,STICKING,MISC,REPAIR,VF046345,VF045328,2,3.5,0,2,0,2024-07-31,4,0
M49306099,A119760,"3EMO",15,MACHINE LOADER,EXTERNALINFL,MISCEXTINFL,MISC,RESET,VF040535,VF032770,3,1.0,0,3,0,2024-08-01,5,0
M49309308,A119992,"3EMB",4456,SPRING,MECHANICAL,LOOSENESS,OPERATIONREL,REPLACE,VF033527,VF032770,9,99.0,0,3,0,2024-08-02,6,0
M49326685,A119970,"3EMB",10,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,VF044368,HA19466,1,0.25,0,3,0,2024-08-03,7,1
M49326880,A119760,"3EMO",90,MACHINE LOADER,MECHANICAL,STICKING,MISC,REPLACE,VF033641,HA19466,3,4.5,0,1,1,2024-08-03,7,1
M49327807,A119760,"3EMO",30,CHAIN,INSTRUMENT,OUTOFADJ,MISC,REPAIR,VF056176,HA19466,3,2.25,0,1,1,2024-08-03,7,1
M49334889,A119258,"3EMC",60,SAFETY DEVICE,MECHANICAL,STICKING,MISC,CLEAN,VF044965,VF045328,3,3.0,0,3,0,2024-08-04,1,1
M49345209,A119898,"3EME",120,CYLINDER,MECHANICAL,STICKING,MISC,CLEAN,VF048682,HA20804,1,3.0,0,3,0,2024-08-05,2,0
M49345945,A119779,"3EMO",120,SWITCH,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,VF044965,VF045328,1,2.0,0,3,0,2024-08-05,2,0
M49347351,A119898,"3EME",120,CYLINDER,MECHANICAL,STICKING,MISC,CLEAN,VF048682,HA20804,1,3.0,0,3,0,2024-08-05,2,0
M49351615,A119779,"3EMO",40,UNKNOWN,EXTERNALINFL,MISCEXTINFL,MISC,INVESTIGATE,VF040535,VF032770,4,1.75,0,1,1,2024-08-05,2,0
M49351675,A119258,"3EMC",540,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,MODIFY,HA20699,VF032770,4,3.0,0,1,1,2024-08-05,2,0
M49354297,A119779,"3EMO",18,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,V0395421,VF031827,3,1.5,0,2,0,2024-08-05,2,0
M49355206,A119258,"3EMC",10,SWITCH,MECHANICAL,CLEARALIGNFAIL,MISC,CLEAN,V0395421,VF031827,1,0.16666666666666666,0,3,0,2024-08-05,2,0
M49358691,A119779,"3EMO",20,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,VF037510,VF031827,3,1.5,0,3,0,2024-08-06,3,0
M49363694,A119779,"3EMO",21,SWITCH,ELECTRICAL,EARTHISOFAULT,OPERATIONREL,RESET,VF056054,VF032770,4,4.0,0,1,1,2024-08-06,3,0
M49366675,A119779,"3EMO",60,UNKNOWN,EXTERNALINFL,MISCEXTINFL,MISC,INVESTIGATE,VF040535,VF032770,4,7.0,0,2,1,2024-08-06,3,0
M49371299,A119258,"3EMC",17,BRACKET,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,VF040657,VF031827,3,1.5,0,3,0,2024-08-07,4,0
M49396126,A119992,"3EMB",35,SWITCH,EXTERNALINFL,MISCEXTINFL,MISC,ADJUST,V0392306,HA20804,2,1.9166666666666667,0,3,0,2024-08-09,6,0
M49396306,A119779,"3EMO",76,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,INVESTIGATE,VF046729,HA20804,3,1.0,0,3,0,2024-08-09,6,0
M49396349,A119779,"3EMO",210,MACHINE LOADER,MECHANICAL,CLEARALIGNFAIL,MISC,RESET,VF044965,VF045328,2,6.5,0,3,0,2024-08-09,6,0
